vessel_id,port_id,berth_id,arrival_time_hr,unload_start_hr,unload_end_hr,unloading_time_hr,waiting_time_hr
V05586,P017,5,6.91,105.02,123.91,18.89,98.11
V07813,P017,1,15.51,105.06,115.42,10.36,89.55
V03019,P017,3,6.95,105.5,125.12,19.62,98.54
V02496,P017,4,22.75,109.43,113.81,4.38,86.68
V08427,P017,4,9.49,113.81,131.46,17.65,104.32
V01894,P017,1,15.34,115.42,127.37,11.95,100.08
V07633,P017,2,24.63,117.91,120.73,2.82,93.27
V06162,P017,2,20.05,120.73,128.24,7.51,100.67
V08857,P017,5,24.31,123.91,127.38,3.47,99.6
V07369,P017,3,13.35,125.12,139.56,14.44,111.77
V09365,P017,1,25.16,127.37,130.26,2.89,102.21
V03824,P017,5,25.67,127.38,129.88,2.5,101.71
V09653,P017,2,15.63,128.24,140.82,12.58,112.61
V03890,P017,5,23.41,129.88,134.88,5.0,106.47
V07740,P017,1,8.62,130.26,150.28,20.02,121.64
V04713,P017,4,18.48,131.46,141.63,10.17,112.99
V09270,P017,5,16.91,134.88,146.82,11.94,117.96
V07545,P017,3,13.75,139.56,154.75,15.19,125.81
V09311,P017,2,14.61,140.82,155.46,14.64,126.21
V08768,P017,4,12.97,141.63,158.53,16.9,128.66
V04462,P017,5,28.05,146.82,148.94,2.12,118.76
V05276,P017,5,16.78,148.94,162.69,13.75,132.16
V08430,P017,1,16.3,150.28,164.53,14.25,133.98
V08166,P017,3,27.86,154.75,157.79,3.04,126.89
V01677,P017,2,9.77,155.46,176.71,21.25,145.69
V06719,P017,3,21.11,157.79,167.76,9.97,136.67
V01261,P017,4,25.52,158.53,164.48,5.95,133.01
V03293,P017,5,25.51,162.69,168.71,6.02,137.17
V09868,P017,4,14.97,164.48,181.3,16.82,149.51
V06165,P017,1,20.85,164.53,175.72,11.19,143.68
V09630,P017,3,23.24,167.76,176.64,8.88,144.52
V05108,P017,5,10.26,168.71,190.67,21.96,158.44
V07140,P017,1,8.05,175.72,199.91,24.19,167.67
V03733,P017,3,21.43,176.64,187.67,11.03,155.2
V03511,P017,2,23.88,176.71,185.99,9.28,152.83
V07158,P017,4,28.62,181.3,185.92,4.62,152.68
V03298,P017,4,5.73,185.92,213.46,27.54,180.19
V05801,P017,2,21.38,185.99,197.91,11.92,164.61
V04835,P017,3,30.57,187.67,190.56,2.89,157.09
V07835,P017,3,13.99,190.56,210.17,19.61,176.56
V08708,P017,5,26.01,190.67,198.47,7.8,164.66
V00566,P017,2,32.85,197.91,198.88,0.97,165.06
V06217,P017,5,18.95,198.47,213.36,14.89,179.52
V01384,P017,2,16.45,198.88,216.42,17.54,182.43
V05208,P017,1,23.98,199.91,210.0,10.09,175.93
V04095,P017,1,19.43,210.0,224.68,14.68,190.57
V05157,P017,3,19.13,210.17,225.27,15.1,191.03
V05572,P017,5,5.73,213.36,242.16,28.8,207.63
V04706,P017,4,29.63,213.46,218.59,5.13,183.83
V08024,P017,2,19.82,216.42,231.8,15.38,196.6
V02828,P017,4,15.64,218.59,238.29,19.7,202.95
V02437,P017,1,27.62,224.68,232.42,7.74,197.06
V08259,P017,3,33.05,225.27,227.63,2.36,192.22
V04082,P017,3,13.08,227.63,250.4,22.77,214.54
V08165,P017,2,22.26,231.8,245.64,13.84,209.53
V04768,P017,1,5.72,232.42,262.95,30.53,226.7
V03449,P017,4,30.06,238.29,244.61,6.32,208.23
V05327,P017,5,6.58,242.16,272.34,30.18,235.58
V07093,P017,4,32.31,244.61,249.08,4.47,212.3
V04906,P017,2,9.41,245.64,273.07,27.43,236.23
V05537,P017,4,15.34,249.08,270.58,21.5,233.74
V03079,P017,3,9.89,250.4,277.43,27.03,240.5
V08501,P017,1,25.75,262.95,274.15,11.2,237.2
V05991,P017,4,3.83,270.58,303.78,33.2,266.75
V03491,P017,5,5.96,272.34,303.47,31.13,266.37
V08481,P017,2,3.17,273.07,307.96,34.89,269.9
V08359,P017,1,9.07,274.15,303.28,29.13,265.08
V00699,P017,3,10.44,277.43,305.32,27.89,266.99
V04401,P017,1,18.82,303.28,322.83,19.55,284.46
V09483,P017,5,36.84,303.47,305.16,1.69,266.63
V07491,P017,4,6.94,303.78,336.03,32.25,296.84
V03654,P017,5,12.29,305.16,332.21,27.05,292.87
V09334,P017,3,33.93,305.32,310.94,5.62,271.39
V02663,P017,2,14.18,307.96,333.96,26.0,293.78
V02998,P017,3,15.86,310.94,335.42,24.48,295.08
V03874,P017,1,40.09,322.83,323.32,0.49,282.74
V03501,P017,1,28.41,323.32,335.51,12.19,294.91
V06424,P017,5,16.01,332.21,356.81,24.6,316.2
V01541,P017,2,35.48,333.96,339.2,5.24,298.48
V04104,P017,3,16.79,335.42,359.39,23.97,318.62
V02608,P017,1,14.11,335.51,362.22,26.71,321.4
V07106,P017,4,5.64,336.03,371.41,35.38,330.39
V08012,P017,2,21.37,339.2,358.86,19.66,317.82
V09453,P017,5,12.39,356.81,385.52,28.71,344.41
V01861,P017,2,37.27,358.86,362.75,3.89,321.59
V05485,P017,3,38.06,359.39,362.78,3.39,321.33
V01932,P017,1,35.57,362.22,368.38,6.16,326.66
V00362,P017,2,31.88,362.75,372.74,9.99,330.87
V01602,P017,3,17.86,362.78,386.8,24.02,344.91
V02848,P017,1,13.18,368.38,397.08,28.7,355.2
V08356,P017,4,19.58,371.41,393.72,22.31,351.83
V06734,P017,2,21.94,372.74,392.76,20.02,350.8
V06225,P017,5,16.8,385.52,410.68,25.16,368.71
V09686,P017,3,31.01,386.8,397.83,11.03,355.79
V00948,P017,2,41.47,392.76,393.48,0.72,351.29
V04732,P017,2,10.41,393.48,425.38,31.9,383.06
V06855,P017,4,3.13,393.72,432.9,39.18,390.59
V00159,P017,1,12.42,397.08,427.04,29.96,384.66
V04642,P017,3,17.45,397.83,423.13,25.3,380.37
V03793,P017,5,36.24,410.68,417.55,6.87,374.44
V05774,P017,5,34.26,417.55,426.49,8.94,383.28
V05230,P017,3,29.59,423.13,436.86,13.73,393.54
V03520,P017,2,20.85,425.38,447.99,22.61,404.53
V00974,P017,5,14.53,426.49,455.45,28.96,411.96
V07020,P017,1,40.73,427.04,429.88,2.84,386.31
V09363,P017,1,23.52,429.88,450.21,20.33,406.36
V00771,P017,4,10.1,432.9,466.73,33.83,422.81
V01174,P017,3,16.0,436.86,464.8,27.94,420.85
V04904,P017,2,31.24,447.99,460.75,12.76,416.74
V09230,P017,1,39.67,450.21,454.66,4.45,410.54
V03548,P017,1,31.21,454.66,467.58,12.92,423.45
V08981,P017,5,37.24,455.45,462.47,7.02,418.2
V09795,P017,2,31.36,460.75,473.86,13.11,429.39
V03037,P017,5,28.59,462.47,478.49,16.02,433.88
V07282,P017,3,6.69,464.8,502.75,37.95,458.1
V07149,P017,4,34.93,466.73,476.66,9.93,431.8
V01654,P017,1,37.79,467.58,474.73,7.15,429.79
V07869,P017,2,25.34,473.86,493.5,19.64,448.51
V00215,P017,1,34.61,474.73,485.39,10.66,440.12
V04596,P017,4,32.31,476.66,489.64,12.98,444.36
V05164,P017,5,32.13,478.49,491.75,13.26,446.36
V09676,P017,1,41.94,485.39,488.87,3.48,443.45
V07496,P017,1,7.75,488.87,526.91,38.04,481.12
V04578,P017,4,16.09,489.64,519.46,29.82,473.55
V00700,P017,5,38.08,491.75,499.73,7.98,453.67
V03535,P017,2,18.48,493.5,521.34,27.84,475.02
V05413,P017,5,36.22,499.73,509.94,10.21,463.5
V00261,P017,3,35.27,502.75,514.01,11.26,467.48
V08399,P017,5,42.5,509.94,514.09,4.15,467.43
V09097,P017,3,18.33,514.01,542.36,28.35,495.68
V08137,P017,5,20.09,514.09,540.68,26.59,494.0
V09391,P017,4,45.51,519.46,520.64,1.18,473.95
V06308,P017,4,40.7,520.64,527.05,6.41,479.94
V09241,P017,2,20.45,521.34,548.28,26.94,500.89
V03909,P017,1,28.46,526.91,545.89,18.98,498.45
V05386,P017,4,30.02,527.05,544.49,17.44,497.03
V02062,P017,5,27.36,540.68,560.81,20.13,513.31
V05480,P017,3,32.3,542.36,557.74,15.38,510.06
V01415,P017,4,39.82,544.49,552.43,7.94,504.67
V02352,P017,1,44.89,545.89,548.87,2.98,501.0
V08820,P017,2,40.3,548.28,556.09,7.81,507.98
V01690,P017,1,44.35,548.87,552.64,3.77,504.52
V07165,P017,4,34.26,552.43,566.45,14.02,518.17
V06521,P017,1,24.9,552.64,576.07,23.43,527.74
V04779,P017,2,17.95,556.09,586.47,30.38,538.14
V01599,P017,3,11.57,557.74,594.6,36.86,546.17
V06356,P017,5,43.82,560.81,565.55,4.74,516.98
V04640,P017,5,47.26,565.55,566.99,1.44,518.28
V00730,P017,4,12.0,566.45,603.43,36.98,554.45
V03685,P017,5,35.39,566.99,580.73,13.74,531.6
V02216,P017,1,23.65,576.07,601.72,25.65,552.42
V06728,P017,5,14.91,580.73,615.12,34.39,565.82
V09589,P017,2,24.12,586.47,611.76,25.29,562.35
V00748,P017,3,27.51,594.6,616.82,22.22,567.09
V00838,P017,1,18.48,601.72,632.98,31.26,583.24
V05441,P017,4,23.23,603.43,630.14,26.71,580.21
V07992,P017,2,12.33,611.76,649.37,37.61,599.43
V08806,P017,5,42.13,615.12,622.94,7.82,572.99
V02831,P017,3,39.45,616.82,627.45,10.63,577.36
V01790,P017,5,31.65,622.94,641.44,18.5,591.28
V03708,P017,3,27.09,627.45,650.83,23.38,600.35
V08217,P017,4,34.46,630.14,646.16,16.02,595.68
V08654,P017,1,31.36,632.98,652.17,19.19,601.62
V04241,P017,5,34.87,641.44,657.14,15.7,606.56
V06284,P017,4,49.63,646.16,647.12,0.96,596.53
V00707,P017,4,20.16,647.12,677.61,30.49,626.96
V00308,P017,2,31.71,649.37,668.31,18.94,617.65
V01329,P017,3,32.73,650.83,668.92,18.09,618.09
V09278,P017,1,34.42,652.17,668.64,16.47,617.75
V08354,P017,5,26.6,657.14,681.97,24.83,630.54
V06363,P017,2,13.58,668.31,706.35,38.04,654.73
V02606,P017,1,36.51,668.64,683.91,15.27,632.13
V07071,P017,3,30.23,668.92,690.5,21.58,638.68
V08426,P017,4,25.4,677.61,704.24,26.63,652.22
V01394,P017,5,32.49,681.97,701.7,19.73,649.48
V02264,P017,1,51.82,683.91,684.34,0.43,632.09
V05371,P017,1,39.17,684.34,697.49,13.15,645.17
V05755,P017,3,42.62,690.5,700.25,9.75,647.88
V01021,P017,1,39.77,697.49,710.49,13.0,657.72
V07770,P017,3,36.03,700.25,717.07,16.82,664.22
V05396,P017,5,27.96,701.7,726.63,24.93,673.74
V03427,P017,4,45.8,704.24,711.47,7.23,658.44
V08736,P017,2,47.23,706.35,712.3,5.95,659.12
V07066,P017,1,38.67,710.49,725.25,14.76,671.82
V09967,P017,4,38.99,711.47,726.05,14.58,672.48
V01904,P017,2,5.16,712.3,760.82,48.52,707.13
V05824,P017,3,45.83,717.07,724.96,7.89,671.23
V03040,P017,3,26.44,724.96,752.54,27.58,698.52
V09614,P017,1,10.27,725.25,769.05,43.8,714.98
V02609,P017,4,34.45,726.05,745.78,19.73,691.6
V00414,P017,5,50.42,726.63,730.53,3.9,676.21
V09176,P017,5,17.06,730.53,767.83,37.3,713.46
V05556,P017,4,36.17,745.78,764.01,18.23,709.61
V07131,P017,3,15.85,752.54,791.12,38.58,736.69
V09114,P017,2,36.21,760.82,779.04,18.22,724.61
V02887,P017,4,42.14,764.01,776.54,12.53,721.87
V05239,P017,5,4.73,767.83,817.82,49.99,763.1
V03149,P017,1,43.91,769.05,780.19,11.14,725.14
V05403,P017,4,46.8,776.54,784.9,8.36,729.74
V07327,P017,2,15.25,779.04,819.12,40.08,763.78
V02408,P017,1,22.5,780.19,813.2,33.01,757.69
V02024,P017,4,4.87,784.9,835.56,50.66,780.04
V07087,P017,3,34.17,791.12,812.58,21.46,756.94
V07034,P017,3,29.39,812.58,838.86,26.28,783.19
V04386,P017,1,28.81,813.2,840.12,26.92,784.39
V07822,P017,5,37.34,817.82,836.34,18.52,780.47
V04897,P017,2,10.93,819.12,864.16,45.04,808.19
V00916,P017,4,52.7,835.56,838.87,3.31,782.86
V08755,P017,5,50.37,836.34,842.03,5.69,785.96
V02025,P017,3,30.77,838.86,864.69,25.83,808.09
V05070,P017,4,3.01,838.87,892.58,53.71,835.86
V07362,P017,1,43.73,840.12,853.3,13.18,796.39
V02362,P017,5,34.91,842.03,864.04,22.01,807.12
V09445,P017,1,44.85,853.3,865.38,12.08,808.45
V08854,P017,5,49.05,864.04,871.94,7.9,814.98
V08216,P017,2,42.71,864.16,878.51,14.35,821.45
V05837,P017,3,41.72,864.69,880.14,15.45,822.96
V04299,P017,1,30.45,865.38,892.13,26.75,834.93
V02501,P017,5,42.12,871.94,887.45,15.51,829.81
V00416,P017,2,23.82,878.51,912.36,33.85,854.69
V05362,P017,3,30.46,880.14,907.4,27.26,849.67
V03917,P017,5,37.23,887.45,908.21,20.76,850.22
V03239,P017,1,27.79,892.13,922.45,30.32,864.34
V04157,P017,4,27.15,892.58,923.69,31.11,865.43
V05838,P017,3,28.64,907.4,937.1,29.7,878.76
V06833,P017,5,32.73,908.21,934.01,25.8,875.48
V09125,P017,2,20.24,912.36,951.29,38.93,892.12
V06555,P017,1,35.81,922.45,945.87,23.42,886.64
V01105,P017,4,53.78,923.69,929.33,5.64,869.91
V09182,P017,4,37.4,929.33,951.55,22.22,891.93
V01433,P017,5,22.86,934.01,970.79,36.78,911.15
V05903,P017,3,14.19,937.1,982.64,45.54,922.91
V07482,P017,1,8.73,945.87,997.14,51.27,937.14
V00556,P017,2,27.56,951.29,984.1,32.81,923.73
V09100,P017,4,23.1,951.55,988.89,37.34,928.45
V04062,P017,5,11.35,970.79,1019.9,49.11,959.43
V05644,P017,3,31.53,982.64,1011.64,29.0,951.11
V06328,P017,2,57.43,984.1,987.39,3.29,926.67
V00569,P017,2,42.09,987.39,1006.39,19.0,945.3
V05582,P017,4,28.19,988.89,1021.92,33.03,960.7
V03543,P017,1,21.17,997.14,1037.45,40.31,975.97
V02688,P017,2,43.29,1006.39,1024.71,18.32,963.1
V06251,P017,3,38.39,1011.64,1034.9,23.26,973.25
V08844,P017,5,54.66,1019.9,1026.96,7.06,965.23
V08467,P017,4,28.39,1021.92,1055.33,33.41,993.53
V09625,P017,2,40.22,1024.71,1046.32,21.61,984.49
V06592,P017,5,16.84,1026.96,1072.0,45.04,1010.12
V00035,P017,3,55.78,1034.9,1041.08,6.18,979.12
V04271,P017,1,43.8,1037.45,1055.66,18.21,993.65
V09790,P017,3,4.15,1041.08,1099.01,57.93,1036.93
V02863,P017,2,61.57,1046.32,1047.2,0.88,984.75
V04668,P017,2,53.5,1047.2,1056.66,9.46,993.7
V08853,P017,4,6.79,1055.33,1111.98,56.65,1048.54
V00395,P017,1,44.35,1055.66,1074.88,19.22,1011.31
V02942,P017,2,34.48,1056.66,1086.31,29.65,1022.18
V07109,P017,5,47.65,1072.0,1088.57,16.57,1024.35
V07431,P017,1,15.4,1074.88,1124.19,49.31,1059.48
V00462,P017,2,43.32,1086.31,1107.81,21.5,1042.99
V04605,P017,5,39.64,1088.57,1113.76,25.19,1048.93
V05697,P017,3,23.79,1099.01,1140.16,41.15,1075.21
V04490,P017,2,46.58,1107.81,1126.29,18.48,1061.23
V00297,P017,4,37.93,1111.98,1139.18,27.2,1074.05
V03506,P017,5,29.99,1113.76,1149.03,35.27,1083.77
V03453,P017,1,33.37,1124.19,1156.29,32.1,1090.82
V07263,P017,2,36.13,1126.29,1155.64,29.35,1090.15
V06007,P017,4,35.96,1139.18,1168.85,29.67,1103.22
V02395,P017,3,44.28,1140.16,1161.57,21.41,1095.88
V02311,P017,5,31.6,1149.03,1183.28,34.25,1117.43
V04442,P017,2,60.29,1155.64,1161.31,5.67,1095.35
V03659,P017,1,59.28,1156.29,1163.27,6.98,1097.01
V06431,P017,2,61.76,1161.31,1165.86,4.55,1099.54
V07516,P017,3,38.44,1161.57,1189.51,27.94,1123.13
V03527,P017,1,47.82,1163.27,1182.01,18.74,1115.45
V04735,P017,2,29.22,1165.86,1203.3,37.44,1136.64
V03496,P017,4,17.83,1168.85,1217.76,48.91,1151.02
V01771,P017,1,64.2,1182.01,1184.77,2.76,1117.81
V05009,P017,5,14.61,1183.28,1236.09,52.81,1168.66
V02149,P017,1,54.73,1184.77,1197.48,12.71,1130.04
V00046,P017,3,39.82,1189.51,1217.41,27.9,1149.69
V05818,P017,1,27.4,1197.48,1237.92,40.44,1170.08
V09282,P017,2,42.24,1203.3,1228.91,25.61,1161.05
V07346,P017,3,17.23,1217.41,1268.28,50.87,1200.17
V02866,P017,4,31.22,1217.76,1255.07,37.31,1186.54
V02527,P017,2,31.0,1228.91,1266.49,37.58,1197.91
V02537,P017,5,42.39,1236.09,1262.46,26.37,1193.7
V04610,P017,1,21.66,1237.92,1285.09,47.17,1216.26
V02247,P017,4,11.45,1255.07,1313.02,57.95,1243.62
V03780,P017,5,49.78,1262.46,1282.33,19.87,1212.67
V09958,P017,2,36.3,1266.49,1299.99,33.5,1230.19
V08178,P017,3,55.67,1268.28,1282.45,14.17,1212.6
V02171,P017,5,53.76,1282.33,1298.6,16.27,1228.56
V08065,P017,3,59.65,1282.45,1292.88,10.43,1222.8
V00023,P017,1,15.37,1285.09,1339.92,54.83,1269.72
V07989,P017,3,43.5,1292.88,1319.88,27.0,1249.37
V07354,P017,5,57.37,1298.6,1311.96,13.36,1241.22
V08326,P017,2,69.07,1299.99,1301.69,1.7,1230.91
V02203,P017,2,46.71,1301.69,1325.76,24.07,1254.98
V09930,P017,5,40.74,1311.96,1342.21,30.25,1271.21
V05833,P017,4,56.89,1313.02,1327.19,14.17,1256.13
V07855,P017,3,58.2,1319.88,1332.95,13.07,1261.68
V05792,P017,2,46.55,1325.76,1350.6,24.84,1279.21
V06746,P017,4,64.09,1327.19,1334.54,7.35,1263.11
V09427,P017,3,41.35,1332.95,1363.12,30.17,1291.6
V02861,P017,4,69.61,1334.54,1336.53,1.99,1264.94
V07667,P017,4,43.14,1336.53,1365.01,28.48,1293.39
V08266,P017,1,2.94,1339.92,1408.86,68.94,1336.98
V01006,P017,5,31.02,1342.21,1383.13,40.92,1311.19
V07191,P017,2,56.1,1350.6,1366.53,15.93,1294.5
V07942,P017,3,49.85,1363.12,1385.68,22.56,1313.26
V02051,P017,4,41.43,1365.01,1396.16,31.15,1323.58
V01132,P017,2,43.56,1366.53,1395.62,29.09,1322.97
V02986,P017,5,45.51,1383.13,1410.9,27.77,1337.62
V03837,P017,3,41.71,1385.68,1417.43,31.75,1343.96
V05215,P017,2,27.37,1395.62,1441.89,46.27,1368.25
V05144,P017,4,56.53,1396.16,1413.31,17.15,1339.63
V04074,P017,1,28.68,1408.86,1453.88,45.02,1380.18
V08128,P017,5,41.12,1410.9,1443.63,32.73,1369.78
V00062,P017,4,36.96,1413.31,1450.25,36.94,1376.35
V00445,P017,3,71.38,1417.43,1420.22,2.79,1346.04
V03127,P017,3,67.69,1420.22,1426.72,6.5,1352.53
V01102,P017,3,46.61,1426.72,1454.53,27.81,1380.1
V01814,P017,2,5.69,1441.89,1510.68,68.79,1436.2
V08347,P017,5,43.25,1443.63,1474.94,31.31,1400.38
V04922,P017,4,34.91,1450.25,1490.33,40.08,1415.34
V09851,P017,1,49.51,1453.88,1479.55,25.67,1404.37
V03833,P017,3,46.45,1454.53,1483.46,28.93,1408.08
V07650,P017,5,26.63,1474.94,1523.7,48.76,1448.31
V07643,P017,1,36.5,1479.55,1518.63,39.08,1443.05
V02428,P017,3,57.54,1483.46,1501.66,18.2,1425.92
V08539,P017,4,40.98,1490.33,1525.16,34.83,1449.35
V02902,P017,3,66.31,1501.66,1511.2,9.54,1435.35
V07929,P017,2,57.87,1510.68,1528.69,18.01,1452.81
V07197,P017,3,17.89,1511.2,1569.25,58.05,1493.31
V00578,P017,1,43.29,1518.63,1551.39,32.76,1475.34
V02849,P017,5,66.86,1523.7,1533.25,9.55,1456.83
V08918,P017,4,42.51,1525.16,1559.16,34.0,1482.65
V01255,P017,2,56.43,1528.69,1549.01,20.32,1472.26
V03129,P017,5,52.24,1533.25,1557.86,24.61,1481.01
V03131,P017,2,45.72,1549.01,1580.23,31.22,1503.29
V07000,P017,1,66.65,1551.39,1562.18,10.79,1484.74
V07838,P017,5,49.76,1557.86,1585.91,28.05,1508.1
V05186,P017,4,53.91,1559.16,1583.11,23.95,1505.25
V07560,P017,1,37.37,1562.18,1602.9,40.72,1524.81
V00429,P017,3,41.76,1569.25,1605.61,36.36,1527.48
V02370,P017,2,36.23,1580.23,1623.45,43.22,1544.0
V07187,P017,4,44.29,1583.11,1618.4,35.29,1538.82
V06630,P017,5,61.67,1585.91,1603.94,18.03,1524.23
V07696,P017,1,41.13,1602.9,1641.58,38.68,1561.77
V00153,P017,5,14.42,1603.94,1669.33,65.39,1589.51
V08801,P017,3,50.02,1605.61,1635.47,29.86,1555.58
V03862,P017,4,51.75,1618.4,1647.4,29.0,1566.65
V03198,P017,2,58.56,1623.45,1645.7,22.25,1564.89
V04452,P017,3,59.42,1635.47,1656.89,21.42,1576.05
V01379,P017,1,34.89,1641.58,1687.97,46.39,1606.69
V09243,P017,2,45.93,1645.7,1681.23,35.53,1599.77
V06264,P017,4,59.14,1647.4,1670.04,22.64,1588.26
V09123,P017,3,60.23,1656.89,1678.54,21.65,1596.66
V04538,P017,5,56.28,1669.33,1695.22,25.89,1613.05
V03607,P017,4,62.74,1670.04,1689.61,19.57,1607.31
V09904,P017,3,68.81,1678.54,1692.12,13.58,1609.72
V08341,P017,2,49.25,1681.23,1714.61,33.38,1631.98
V09895,P017,1,80.23,1687.97,1690.79,2.82,1607.74
V03381,P017,4,44.75,1689.61,1728.59,38.98,1644.87
V03822,P017,1,34.33,1690.79,1740.43,49.64,1656.46
V01881,P017,3,47.1,1692.12,1728.99,36.87,1645.02
V08528,P017,5,76.45,1695.22,1703.41,8.19,1618.76
V01585,P017,5,56.96,1703.41,1731.99,28.58,1646.45
V09744,P017,2,48.23,1714.61,1751.97,37.36,1666.38
V00268,P017,4,52.98,1728.59,1761.35,32.76,1675.61
V04869,P017,3,65.39,1728.99,1749.65,20.66,1663.6
V04928,P017,5,17.26,1731.99,1800.96,68.97,1714.73
V04075,P017,1,71.89,1740.43,1754.85,14.42,1668.54
V00125,P017,3,29.28,1749.65,1806.75,57.1,1720.37
V04137,P017,2,60.26,1751.97,1778.54,26.57,1691.71
V08389,P017,1,32.67,1754.85,1809.24,54.39,1722.18
V05295,P017,4,63.33,1761.35,1785.81,24.46,1698.03
V01538,P017,2,45.3,1778.54,1821.16,42.62,1733.24
V00290,P017,4,63.45,1785.81,1810.4,24.59,1722.37
V01513,P017,5,46.03,1800.96,1843.31,42.35,1754.93
V02185,P017,3,78.37,1806.75,1816.77,10.02,1728.38
V03068,P017,1,59.84,1809.24,1838.57,29.33,1749.4
V03752,P017,4,78.33,1810.4,1821.27,10.87,1732.07
V06329,P017,3,26.36,1816.77,1879.66,62.89,1790.41
V02951,P017,2,58.66,1821.16,1852.85,31.69,1762.5
V02200,P017,4,22.52,1821.27,1889.4,68.13,1798.75
V09000,P017,1,47.43,1838.57,1881.86,43.29,1791.14
V07972,P017,5,37.51,1843.31,1896.61,53.3,1805.8
V01676,P017,2,30.58,1852.85,1914.67,61.82,1822.27
V04310,P017,3,72.05,1879.66,1900.24,20.58,1807.6
V09005,P017,1,33.31,1881.86,1941.3,59.44,1848.55
V07123,P017,4,55.34,1889.4,1927.59,38.19,1834.06
V03903,P017,5,54.5,1896.61,1935.75,39.14,1842.11
V08963,P017,3,27.01,1900.24,1967.38,67.14,1873.23
V07422,P017,2,69.28,1914.67,1939.97,25.3,1845.39
V09809,P017,4,58.72,1927.59,1963.46,35.87,1868.87
V00114,P017,5,55.06,1935.75,1976.22,40.47,1880.68
V00077,P017,2,74.69,1939.97,1960.98,21.01,1865.28
V05102,P017,1,71.68,1941.3,1966.16,24.86,1869.62
V06783,P017,2,60.7,1960.98,1996.87,35.89,1900.28
V01682,P017,4,88.21,1963.46,1971.99,8.53,1875.25
V06978,P017,1,39.88,1966.16,2023.53,57.37,1926.28
V08478,P017,3,58.54,1967.38,2007.0,39.62,1908.83
V05726,P017,4,79.99,1971.99,1990.42,18.43,1892.01
V09061,P017,5,54.66,1976.22,2020.66,44.44,1921.56
V02695,P017,4,52.59,1990.42,2037.25,46.83,1937.83
V03455,P017,2,68.75,1996.87,2028.39,31.52,1928.11
V07172,P017,3,80.95,2007.0,2026.96,19.96,1926.05
V03493,P017,5,77.64,2020.66,2044.36,23.7,1943.01
V06870,P017,1,54.69,2023.53,2071.03,47.5,1968.84
V02570,P017,3,99.22,2026.96,2030.36,3.4,1927.73
V04815,P017,2,47.01,2028.39,2085.84,57.45,1981.38
V01511,P017,3,101.83,2030.36,2033.2,2.84,1928.52
V07724,P017,3,37.74,2033.2,2101.3,68.1,1995.45
V08139,P017,4,50.58,2037.25,2092.66,55.41,1986.67
V02084,P017,5,85.79,2044.36,2064.75,20.39,1958.57
V06229,P017,5,91.11,2064.75,2080.53,15.78,1973.63
V02671,P017,1,77.05,2071.03,2101.91,30.88,1993.98
V01749,P017,5,69.34,2080.53,2120.25,39.72,2011.19
V08286,P017,2,54.13,2085.84,2140.89,55.05,2031.7
V07990,P017,4,107.32,2092.66,2094.81,2.15,1985.34
V03588,P017,4,77.51,2094.81,2127.33,32.52,2017.3
V05363,P017,3,59.34,2101.3,2152.2,50.9,2041.96
V01642,P017,1,41.97,2101.91,2170.58,68.67,2059.94
V00987,P017,5,87.82,2120.25,2143.1,22.85,2032.43
V08263,P017,4,88.94,2127.33,2150.16,22.83,2038.39
V06043,P017,2,56.46,2140.89,2196.39,55.5,2084.43
V00752,P017,5,56.95,2143.1,2200.64,57.54,2086.14
V01456,P017,4,104.97,2150.16,2160.13,9.97,2045.19
V07322,P017,3,74.01,2152.2,2193.41,41.21,2078.18
V09997,P017,4,111.67,2160.13,2165.09,4.96,2048.47
V06198,P017,4,103.36,2165.09,2178.44,13.35,2061.73
V03498,P017,1,100.26,2170.58,2189.25,18.67,2070.32
V05668,P017,4,106.94,2178.44,2190.56,12.12,2071.5
V06958,P017,1,65.43,2189.25,2244.13,54.88,2123.82
V06702,P017,4,91.85,2190.56,2219.34,28.78,2098.71
V03981,P017,3,92.29,2193.41,2222.44,29.03,2101.12
V07307,P017,2,84.24,2196.39,2234.64,38.25,2112.15
V06395,P017,5,72.4,2200.64,2251.0,50.36,2128.23
V08287,P017,4,56.83,2219.34,2285.36,66.02,2162.51
V00892,P017,3,97.68,2222.44,2249.6,27.16,2124.76
V01893,P017,2,86.33,2234.64,2274.19,39.55,2148.31
V00954,P017,1,106.21,2244.13,2265.21,21.08,2137.92
V09616,P017,3,86.21,2249.6,2293.92,44.32,2163.38
V01996,P017,5,89.99,2251.0,2294.8,43.8,2161.0
V09412,P017,1,83.05,2265.21,2316.33,51.12,2182.16
V01151,P017,2,92.52,2274.19,2316.16,41.97,2181.67
V03393,P017,4,81.29,2285.36,2340.54,55.18,2204.07
V07370,P017,3,84.84,2293.92,2347.63,53.71,2209.07
V02206,P017,5,122.21,2294.8,2311.34,16.54,2172.59
V00119,P017,5,101.46,2311.34,2349.35,38.01,2209.88
V02241,P017,2,88.84,2316.16,2367.49,51.33,2227.32
V03326,P017,1,92.62,2316.33,2363.89,47.56,2223.71
V01062,P017,4,112.59,2340.54,2369.86,29.32,2227.95
V01239,P017,3,67.44,2347.63,2422.51,74.88,2280.19
V07904,P017,5,104.71,2349.35,2398.19,48.84,2244.63
V06289,P017,1,122.16,2363.89,2397.34,33.45,2241.73
V04763,P017,2,99.47,2367.49,2425.76,58.27,2268.02
V08725,P017,4,116.07,2369.86,2415.27,45.41,2253.8
