vessel_id,vessel_type,cargo_quantity_tons,port_efficiency,plant_priority,unloading_time_hours
V09149,Bulk Carrier,7466.796487862085,Low,Low,10.3
V09150,Tanker,8253.391968930679,Medium,Low,6.33
V09151,Container,32149.848852198582,Medium,High,22.77
V09152,Container,43707.22764547273,Low,Low,50.26
V09153,Bulk Carrier,20770.065778104814,Low,High,21.19
V09154,Bulk Carrier,8891.247936308388,High,High,6.05
V09155,Tanker,37951.8236655458,High,Medium,20.24
V09156,Tanker,41708.2289837627,Medium,High,23.63
V09157,Bulk Carrier,44088.83093448784,Medium,Medium,44.09
V09158,Bulk Carrier,30538.155731229795,Low,High,31.15
V09159,Tanker,43106.063689710194,High,Medium,22.99
V09160,Cargo,1263.0404431961801,High,Medium,1.26
V09161,Tanker,5808.1721875914145,Low,Low,5.34
V09162,Cargo,5082.515319078889,Low,Medium,7.62
V09163,Container,35773.93187060928,Low,Medium,35.77
V09164,Container,3944.2982854071615,Low,High,3.35
V09165,Tanker,25070.0364370822,High,Medium,13.37
V09166,Cargo,23898.991482496313,Low,Low,41.23
V09167,Tanker,15879.824416132926,Low,High,10.8
V09168,Tanker,43585.05591213394,High,Medium,23.25
V09169,Cargo,8936.443493059802,Low,High,11.39
V09170,Tanker,17946.90782776237,High,High,8.14
V09171,Container,38821.48925113499,High,High,22.0
V09172,Bulk Carrier,2005.90456246757,Low,High,2.05
V09173,Bulk Carrier,33811.04481219525,Low,High,34.49
V09174,Tanker,40911.68745489774,Medium,Medium,27.27
V09175,Cargo,46647.25802248928,Medium,High,49.56
V09176,Cargo,43876.683704328505,High,High,37.3
V09177,Container,16309.513783267415,High,Low,12.5
V09178,Cargo,29525.02499548615,Medium,Low,42.44
V09179,Cargo,4326.02791094806,High,High,3.68
V09180,Container,13264.565175626425,Medium,Medium,11.05
V09181,Tanker,5164.007748001615,Low,Low,4.75
V09182,Bulk Carrier,16101.77086262121,Low,Low,22.22
V09183,Container,43821.76706620708,Low,High,37.25
V09184,Tanker,17684.758563877484,High,Medium,9.43
V09185,Container,28313.95609857061,Low,Medium,28.31
V09186,Tanker,21952.35198168957,High,Low,13.46
V09187,Container,23216.367952787397,Low,Low,26.7
V09188,Tanker,48493.816565909634,High,Low,29.74
V09189,Container,15159.646179060968,High,Low,11.62
V09190,Tanker,31552.56124139698,Medium,Low,24.19
V09191,Container,21293.102144182627,Medium,High,15.08
V09192,Bulk Carrier,3526.7359618604673,Medium,High,3.0
V09193,Bulk Carrier,24721.87616539968,High,High,16.81
V09194,Cargo,40760.49478773286,Medium,Low,58.59
V09195,Tanker,5388.271949743575,Medium,High,3.05
V09196,Container,3944.796446117294,Medium,Low,3.78
V09197,Tanker,8104.7602594667,High,Medium,4.32
V09198,Bulk Carrier,38337.805513770654,High,Medium,30.67
V09199,Tanker,36337.77151516453,Medium,High,20.59
V09200,Container,28468.37956085247,Medium,Medium,23.72
V09201,Tanker,23677.207002585303,High,Medium,12.63
V09202,Container,44472.12782777979,High,Medium,29.65
V09203,Bulk Carrier,38451.542279757385,Medium,High,32.68
V09204,Bulk Carrier,40691.14143943936,Medium,Medium,40.69
V09205,Bulk Carrier,40756.48391685738,Medium,High,34.64
V09206,Cargo,32314.49915990512,High,Low,37.16
V09207,Bulk Carrier,23171.72390363932,Medium,Low,26.65
V09208,Tanker,43301.54875298969,High,High,19.63
V09209,Cargo,46337.36717136091,Low,High,59.08
V09210,Bulk Carrier,1678.399141287979,Medium,Medium,1.68
V09211,Tanker,3051.9662266794394,Low,Low,2.81
V09212,Tanker,47957.79319696764,High,Medium,25.58
V09213,Tanker,14219.45038528764,Low,Low,13.08
V09214,Container,43731.78726264623,Medium,Medium,36.44
V09215,Cargo,19745.35838858943,Low,Medium,29.62
V09216,Tanker,6395.452851663103,Low,Low,5.88
V09217,Container,4481.938410362046,Low,Medium,4.48
V09218,Bulk Carrier,8247.141004482597,High,Low,7.59
V09219,Tanker,12869.713145934553,Medium,High,7.29
V09220,Container,24681.658519575896,High,Medium,16.45
V09221,Tanker,35224.146078006284,Low,Low,32.41
V09222,Cargo,49326.72953602234,Low,Low,85.09
V09223,Cargo,22354.583792813966,High,Medium,22.35
V09224,Bulk Carrier,26150.154645983937,High,Low,24.06
V09225,Tanker,26329.877218471152,Low,Medium,21.06
V09226,Container,27202.000596652833,Medium,Medium,22.67
V09227,Bulk Carrier,26128.162526670883,High,High,17.77
V09228,Tanker,934.3503755649324,Low,High,0.64
V09229,Bulk Carrier,585.378694437115,Low,High,0.6
V09230,Container,5334.482747243084,Medium,Medium,4.45
V09231,Bulk Carrier,5527.051869744352,Low,Medium,6.63
V09232,Bulk Carrier,35392.3969932624,High,Low,32.56
V09233,Bulk Carrier,10643.34360954199,Low,High,10.86
V09234,Tanker,44788.348185402836,Low,High,30.46
V09235,Container,46466.01331406247,Low,Low,53.44
V09236,Cargo,48806.720225846984,Low,High,62.23
V09237,Tanker,46984.524591907495,Medium,High,26.62
V09238,Cargo,13958.471934966969,High,High,11.86
V09239,Cargo,25733.953812823867,Low,Low,44.39
V09240,Tanker,9185.02102474858,High,High,4.16
V09241,Tanker,40407.377931035444,Medium,Medium,26.94
V09242,Container,44477.36940463276,High,High,25.2
V09243,Container,42638.79754522699,Medium,Medium,35.53
V09244,Bulk Carrier,21951.663960493326,High,High,14.93
V09245,Cargo,38054.35729199566,High,Medium,38.05
V09246,Container,5330.168894025337,Low,High,4.53
V09247,Bulk Carrier,2492.116145652909,High,Medium,1.99
V09248,Container,37785.20250828366,Low,Medium,37.79
V09249,Tanker,21555.086079269844,Low,High,14.66
V09250,Container,49779.68860460867,High,Low,38.16
V09251,Cargo,5314.083684848853,Low,High,6.78
V09252,Container,42853.57023599407,High,Low,32.85
V09253,Cargo,24259.16174368509,Low,Low,41.85
V09254,Tanker,41443.93467744191,Low,Low,38.13
V09255,Cargo,40947.800467422174,Medium,Low,58.86
V09256,Container,45841.60406742283,Medium,Low,43.93
V09257,Bulk Carrier,15243.575558662087,High,Low,14.02
V09258,Tanker,47515.06799636915,Low,High,32.31
V09259,Container,8007.5145377022045,Medium,Medium,6.67
V09260,Tanker,4557.454490877781,Medium,Medium,3.04
V09261,Tanker,21864.968109931284,Medium,High,12.39
V09262,Container,41501.98694777121,Low,High,35.28
V09263,Container,23934.34596635556,High,High,13.56
V09264,Bulk Carrier,41549.69053776045,Low,Low,57.34
V09265,Tanker,36619.49688681811,Low,Low,33.69
V09266,Tanker,10866.705113877211,Medium,Medium,7.24
V09267,Container,47469.64043252346,Low,High,40.35
V09268,Cargo,3508.667847155469,Low,Medium,5.26
V09269,Container,44964.84552341785,Medium,Medium,37.47
V09270,Tanker,15569.950725023513,Medium,Low,11.94
V09271,Container,25257.330116637764,Low,Low,29.05
V09272,Bulk Carrier,21406.417698686357,Medium,Medium,21.41
V09273,Cargo,9005.81056738735,High,Low,10.36
V09274,Container,18228.26988688381,High,Low,13.98
V09275,Bulk Carrier,10050.254596493367,High,Low,9.25
V09276,Tanker,10592.38053529593,High,Medium,5.65
V09277,Container,9759.313383305827,High,Medium,6.51
V09278,Tanker,24706.360327156417,Medium,Medium,16.47
V09279,Bulk Carrier,39997.60269181012,Medium,High,34.0
V09280,Tanker,28664.01667118143,High,Medium,15.29
V09281,Bulk Carrier,44713.726133266675,High,Low,41.14
V09282,Bulk Carrier,32008.95218454785,High,Medium,25.61
V09283,Bulk Carrier,34622.33572381392,Medium,High,29.43
V09284,Container,33546.55787148666,Medium,Low,32.15
V09285,Tanker,22748.230062595187,Low,Medium,18.2
V09286,Tanker,34622.2716989041,Low,Medium,27.7
V09287,Cargo,3950.5334502135775,Low,Low,6.81
V09288,Cargo,43062.64785982532,Low,Medium,64.59
V09289,Cargo,39001.70110047391,Medium,High,41.44
V09290,Cargo,12638.882932468101,Medium,Low,18.17
V09291,Tanker,38517.60648557708,Medium,Medium,25.68
V09292,Bulk Carrier,1125.8087693009154,Medium,Low,1.29
V09293,Bulk Carrier,11253.70533780358,High,Medium,9.0
V09294,Container,3724.293314209349,Low,Medium,3.72
V09295,Bulk Carrier,39121.232372585786,Medium,Low,44.99
V09296,Tanker,37915.77048333017,Medium,Medium,25.28
V09297,Tanker,40774.98317819062,Low,Medium,32.62
V09298,Tanker,721.8438196136774,Medium,Low,0.55
V09299,Container,25311.019970581197,High,Medium,16.87
V09300,Cargo,35389.391777108154,Medium,Medium,44.24
V09301,Bulk Carrier,8192.355872581265,Low,Low,11.31
V09302,Tanker,32664.641011874923,High,High,14.81
V09303,Tanker,4663.449915829443,High,High,2.11
V09304,Cargo,9475.629877163503,Low,High,12.08
V09305,Tanker,24051.94234223275,Low,High,16.36
V09306,Bulk Carrier,32851.475057714546,High,High,22.34
V09307,Container,7720.521784217856,Medium,High,5.47
V09308,Tanker,9668.554876131426,Low,Low,8.9
V09309,Bulk Carrier,10620.095169750319,High,Low,9.77
V09310,Tanker,12315.689832599435,Low,Low,11.33
V09311,Cargo,11714.415502051415,Medium,Medium,14.64
V09312,Tanker,20059.88087063302,Medium,High,11.37
V09313,Tanker,32862.58771641778,High,High,14.9
V09314,Container,22182.573265156247,Medium,Low,21.26
V09315,Cargo,38910.708483119466,Medium,Medium,48.64
V09316,Cargo,36103.79104445643,Medium,Medium,45.13
V09317,Container,6763.082245429246,Low,Low,7.78
V09318,Tanker,2917.6603543768247,High,High,1.32
V09319,Bulk Carrier,43958.1074179805,High,Medium,35.17
V09320,Cargo,4451.637794862234,High,High,3.78
V09321,Cargo,7842.789445625797,Medium,Medium,9.8
V09322,Tanker,1595.597140126844,Low,High,1.09
V09323,Tanker,31602.650082283362,High,Medium,16.85
V09324,Cargo,29327.342876338254,Low,High,37.39
V09325,Tanker,49351.731488545156,High,High,22.37
V09326,Bulk Carrier,44403.153617700016,Medium,High,37.74
V09327,Cargo,20836.73728530503,High,Low,23.96
V09328,Bulk Carrier,18893.49912517048,High,High,12.85
V09329,Bulk Carrier,15194.175696859262,Medium,High,12.92
V09330,Tanker,8044.142541875128,Medium,Medium,5.36
V09331,Bulk Carrier,7335.1410017994485,High,Medium,5.87
V09332,Tanker,7048.043546475468,Low,Low,6.48
V09333,Container,6148.680480745538,Medium,Medium,5.12
V09334,Tanker,12405.346099074077,High,High,5.62
V09335,Bulk Carrier,15680.097200499264,Medium,Low,18.03
V09336,Container,48098.159066426335,Low,Low,55.31
V09337,Tanker,29134.425924593343,High,Low,17.87
V09338,Bulk Carrier,49385.99083840741,High,High,33.58
V09339,Cargo,18937.113917370825,Low,High,24.14
V09340,Cargo,23152.51831317733,Low,Medium,34.73
V09341,Tanker,16566.64362868132,High,Medium,8.84
V09342,Tanker,9552.938719379357,Low,Medium,7.64
V09343,Cargo,7586.653034990169,Low,Low,13.09
V09344,Bulk Carrier,47281.42029148768,High,High,32.15
V09345,Bulk Carrier,49347.12874903841,Medium,Medium,49.35
V09346,Bulk Carrier,2723.020077182212,Low,High,2.78
V09347,Tanker,7942.120799222443,Medium,Low,6.09
V09348,Container,21464.44256890062,Medium,High,15.2
V09349,Container,9723.507079048162,Medium,High,6.89
V09350,Container,18512.079484530725,Low,Low,21.29
V09351,Container,6890.269318051852,High,Medium,4.59
V09352,Container,23097.331957728617,High,High,13.09
V09353,Tanker,13948.883500378333,High,High,6.32
V09354,Tanker,17919.30026005371,High,Low,10.99
V09355,Container,5168.476247406005,High,High,2.93
V09356,Tanker,21692.338510152014,High,High,9.83
V09357,Tanker,49171.251742597706,Medium,High,27.86
V09358,Container,16777.23582061892,Medium,Low,16.08
V09359,Bulk Carrier,43883.24910470053,Medium,High,37.3
V09360,Tanker,42238.357510372414,Low,Low,38.86
V09361,Bulk Carrier,47626.891705711925,Low,Medium,57.15
V09362,Tanker,39610.42085722118,Low,High,26.94
V09363,Tanker,33150.042939411345,High,Low,20.33
V09364,Container,42900.92998925915,Medium,Low,41.11
V09365,Tanker,4244.411692538807,Low,High,2.89
V09366,Cargo,23410.117531340984,Medium,Low,33.65
V09367,Cargo,49468.183811445415,High,Medium,49.47
V09368,Container,38595.20748908925,Medium,Medium,32.16
V09369,Bulk Carrier,48122.73121284254,High,Medium,38.5
V09370,Bulk Carrier,39091.90062860722,Low,Medium,46.91
V09371,Bulk Carrier,43806.657388386135,High,Low,40.3
V09372,Cargo,35473.216799007954,High,Low,40.79
V09373,Bulk Carrier,38144.84921865337,Medium,Medium,38.14
V09374,Bulk Carrier,26397.311487055285,High,Medium,21.12
V09375,Container,46249.76619029958,Low,Medium,46.25
V09376,Bulk Carrier,41339.426075856405,Low,Medium,49.61
V09377,Cargo,42272.3058004488,High,Medium,42.27
V09378,Cargo,33813.95049767109,Medium,Low,48.61
V09379,Cargo,15576.707380818825,Low,Medium,23.37
V09380,Container,2263.674871811897,Low,Medium,2.26
V09381,Container,46814.92890577245,High,High,26.53
V09382,Tanker,29512.957265872097,High,Low,18.1
V09383,Bulk Carrier,15258.077071832942,Low,Medium,18.31
V09384,Container,7882.187838453121,High,Low,6.04
V09385,Cargo,41561.39669228736,High,High,35.33
V09386,Cargo,41907.74962515516,Low,High,53.43
V09387,Container,40818.14442246131,Medium,Medium,34.02
V09388,Container,32431.59325235592,Medium,Medium,27.03
V09389,Container,18617.761685797857,Low,Medium,18.62
V09390,Tanker,15551.479096622721,High,Medium,8.29
V09391,Cargo,923.4611208494241,Low,High,1.18
V09392,Tanker,41763.574155067894,Low,Low,38.42
V09393,Tanker,4827.918525935302,High,Medium,2.57
V09394,Bulk Carrier,31722.372403018,Medium,Low,36.48
V09395,Cargo,25451.709868584374,Medium,Medium,31.81
V09396,Cargo,26571.12326685438,High,Medium,26.57
V09397,Container,46372.28584273478,Low,High,39.42
V09398,Container,2064.9430579264845,High,Medium,1.38
V09399,Bulk Carrier,38782.91511912423,Low,Medium,46.54
V09400,Tanker,3076.593719181703,High,Medium,1.64
V09401,Container,2388.6034938011717,High,High,1.35
V09402,Container,21775.976057998407,Medium,Low,20.87
V09403,Cargo,3622.221129976853,Medium,High,3.85
V09404,Cargo,39562.625588999144,High,Medium,39.56
V09405,Container,26713.37313559269,High,Medium,17.81
V09406,Cargo,1937.419741658835,Medium,Medium,2.42
V09407,Bulk Carrier,2504.783980855016,Low,Low,3.46
V09408,Container,30827.09222210423,Medium,Low,29.54
V09409,Cargo,40402.53497409104,Low,Medium,60.6
V09410,Bulk Carrier,22171.07679810129,Medium,Medium,22.17
V09411,Cargo,27951.74324101341,Medium,Low,40.18
V09412,Cargo,40091.557975470125,Low,High,51.12
V09413,Cargo,30720.05561507005,High,High,26.11
V09414,Container,11625.631764111564,Medium,Low,11.14
V09415,Tanker,30846.07528053919,Medium,Low,23.65
V09416,Cargo,31599.83322372807,Medium,Medium,39.5
V09417,Bulk Carrier,36838.29555361577,High,Low,33.89
V09418,Container,31233.272284061663,Medium,Low,29.93
V09419,Container,48477.48545767288,High,Medium,32.32
V09420,Bulk Carrier,10265.77128149489,Medium,Low,11.81
V09421,Cargo,47578.98863857028,Low,Medium,71.37
V09422,Tanker,27147.804772325806,Medium,High,15.38
V09423,Cargo,33761.828954498145,Medium,High,35.87
V09424,Bulk Carrier,5423.349073883398,High,High,3.69
V09425,Container,19338.5090982163,High,Medium,12.89
V09426,Tanker,38584.26774992704,High,High,17.49
V09427,Container,35492.09524740002,Low,High,30.17
V09428,Bulk Carrier,2486.8997141878044,Low,Medium,2.98
V09429,Cargo,27556.416043113608,High,Medium,27.56
V09430,Tanker,4869.770551936267,Low,High,3.31
V09431,Container,49794.893244319035,High,High,28.22
V09432,Container,44916.18113239809,Low,High,38.18
V09433,Container,1543.4926912125793,High,Low,1.18
V09434,Cargo,43003.154155680226,High,Medium,43.0
V09435,Tanker,46011.765227641175,Low,Medium,36.81
V09436,Cargo,18000.637016891025,Medium,Medium,22.5
V09437,Cargo,36115.33192486441,High,Medium,36.12
V09438,Cargo,22384.13543728506,High,High,19.03
V09439,Bulk Carrier,32934.00798652903,Medium,Medium,32.93
V09440,Bulk Carrier,17345.711512760477,High,Low,15.96
V09441,Bulk Carrier,16466.682213346783,High,Low,15.15
V09442,Tanker,21509.477498450164,Low,High,14.63
V09443,Cargo,7705.604053298807,Medium,High,8.19
V09444,Cargo,41641.37873955144,High,Medium,41.64
V09445,Bulk Carrier,17760.545820401014,High,High,12.08
V09446,Cargo,20307.402918339336,Medium,High,21.58
V09447,Cargo,44755.70332875616,Medium,High,47.55
V09448,Container,25082.87879612698,Low,Low,28.85
V09449,Cargo,27440.568512867714,Low,Medium,41.16
V09450,Container,47846.657176466375,Low,High,40.67
V09451,Cargo,44392.95596567696,High,Medium,44.39
V09452,Tanker,8888.602089977756,Medium,Medium,5.93
V09453,Bulk Carrier,23924.1439809462,Low,Medium,28.71
V09454,Container,48579.163257713,Medium,Low,46.56
V09455,Bulk Carrier,18932.131762315832,High,Medium,15.15
V09456,Container,18892.868871551902,High,Medium,12.6
V09457,Container,10153.99647356314,Medium,High,7.19
V09458,Container,6158.994148896698,Medium,High,4.36
V09459,Tanker,37145.0871424211,Low,Low,34.17
V09460,Cargo,38616.50820072507,Medium,Medium,48.27
V09461,Container,48466.141693398495,Low,Low,55.74
V09462,Tanker,38784.20143981547,Medium,Medium,25.86
V09463,Container,12545.948454663136,Medium,Low,12.02
V09464,Cargo,2485.7706252815146,Medium,Medium,3.11
V09465,Container,49279.15052629818,High,High,27.92
V09466,Tanker,17352.309429408484,High,Low,10.64
V09467,Cargo,15942.591350404828,High,High,13.55
V09468,Tanker,45344.78288259443,Low,Medium,36.28
V09469,Cargo,29462.444977976815,Low,Low,50.82
V09470,Cargo,11136.12310553216,High,High,9.47
V09471,Bulk Carrier,44510.26401445386,High,High,30.27
V09472,Bulk Carrier,49671.3623252098,Medium,High,42.22
V09473,Bulk Carrier,4790.588776966121,Medium,Medium,4.79
V09474,Cargo,43181.45560097312,Low,Low,74.49
V09475,Container,19830.5270353775,Low,High,16.86
V09476,Tanker,26441.586102081867,Medium,Medium,17.63
V09477,Tanker,45783.39080036655,Low,Medium,36.63
V09478,Tanker,48682.2701908683,High,Medium,25.96
V09479,Bulk Carrier,13477.11356523557,Medium,Low,15.5
V09480,Cargo,11036.113162515732,Medium,Medium,13.8
V09481,Bulk Carrier,4485.569650279836,Low,Medium,5.38
V09482,Container,28308.99370677583,Medium,Low,27.13
V09483,Cargo,1173.4175748080795,Medium,Low,1.69
V09484,Tanker,20888.96573169186,High,Medium,11.14
V09485,Bulk Carrier,4132.508824274424,Medium,Medium,4.13
V09486,Bulk Carrier,20558.676255002032,Medium,High,17.47
V09487,Container,2476.6433686476585,Medium,Low,2.37
V09488,Container,41843.25440013406,Medium,Low,40.1
V09489,Bulk Carrier,10882.080199959011,High,High,7.4
V09490,Container,16751.281162716645,Medium,Medium,13.96
V09491,Tanker,43567.3758320164,High,Medium,23.24
V09492,Container,37440.17003594415,High,Medium,24.96
V09493,Container,11342.398901281895,High,Medium,7.56
V09494,Bulk Carrier,4059.0212235460544,Low,High,4.14
V09495,Bulk Carrier,35925.851954339305,Low,Low,49.58
V09496,Cargo,19839.77625906141,Medium,Low,28.52
V09497,Cargo,38420.95995635195,High,Medium,38.42
V09498,Bulk Carrier,22542.091232572915,Low,High,22.99
V09499,Container,17627.11944212768,Medium,Medium,14.69
V09500,Container,22834.66770651363,Low,Medium,22.83
V09501,Cargo,37553.6697906985,High,High,31.92
V09502,Cargo,45159.90418374852,Medium,High,47.98
V09503,Cargo,2963.476231134489,High,Low,3.41
V09504,Tanker,26443.52129073428,High,Low,16.22
V09505,Tanker,2125.3537396519414,Low,Medium,1.7
V09506,Cargo,23686.272478705756,Medium,Medium,29.61
V09507,Container,44321.50004029657,Medium,Low,42.47
V09508,Cargo,18398.718187805327,Medium,High,19.55
V09509,Tanker,46656.29584349184,Low,Medium,37.33
V09510,Container,31715.119346705167,Medium,Medium,26.43
V09511,Tanker,46740.68951775382,Low,High,31.78
V09512,Container,37979.747957919724,Medium,Medium,31.65
V09513,Tanker,5620.040749113733,Low,High,3.82
V09514,Container,11941.992694352515,Medium,Low,11.44
V09515,Container,20011.437501883556,Low,Low,23.01
V09516,Container,8920.290659597764,High,Low,6.84
V09517,Container,24998.124436444694,High,Low,19.17
V09518,Bulk Carrier,23832.723707223784,High,Low,21.93
V09519,Tanker,47834.830302355374,Medium,Medium,31.89
V09520,Tanker,21969.5302033509,Low,Low,20.21
V09521,Bulk Carrier,39388.52681225589,High,Medium,31.51
V09522,Container,47124.57197014825,Medium,Medium,39.27
V09523,Container,43910.947133212285,Low,High,37.32
V09524,Tanker,10829.047413323795,High,Medium,5.78
V09525,Bulk Carrier,25053.47976555044,High,Medium,20.04
V09526,Container,17713.119223648322,Medium,Low,16.98
V09527,Container,20293.005409292167,Low,Low,23.34
V09528,Container,18359.937899164684,Medium,High,13.0
V09529,Cargo,41404.78090366271,High,High,35.19
